,LV1.101 Load 1_p_cons,LV1.101 Load 1_q_cons,LV1.101 Load 2_p_cons,LV1.101 Load 2_q_cons,LV1.101 Load 3_p_cons,LV1.101 Load 3_q_cons,LV1.101 Load 4_p_cons,LV1.101 Load 4_q_cons,LV1.101 Load 5_p_cons,LV1.101 Load 5_q_cons,LV1.101 Load 6_p_cons,LV1.101 Load 6_q_cons,LV1.101 Load 7_p_cons,LV1.101 Load 7_q_cons,LV1.101 Load 8_p_cons,LV1.101 Load 8_q_cons,LV1.101 Load 9_p_cons,LV1.101 Load 9_q_cons,LV1.101 Load 10_p_cons,LV1.101 Load 10_q_cons,LV1.101 Load 11_p_cons,LV1.101 Load 11_q_cons,LV1.101 Load 12_p_cons,LV1.101 Load 12_q_cons,LV1.101 Load 13_p_cons,LV1.101 Load 13_q_cons
10,3.2710545,1.0591055464999999,0.17211300000000002,0.001140338999999999,2.56991625,1.1778096200000001,0.1260505,-0.006998807500000001,2.1807030000000003,0.7062192615,1.5419497500000001,0.706924195,4.111866,1.884733815,7.6324605,2.4715440695,1.63552725,0.5297761190000001,6.1677990000000005,2.8271007225,0.36867999999999995,0.0224591075,2.055933,0.9423669075,7.6324605,2.4715440695
11,3.5541045,1.078892727,0.19149,0.11287310249999999,2.9737325,1.386665904,0.104342,-0.004199244999999999,2.369403,0.7194134970000001,1.7842395,0.8322802439999999,4.757972,2.2189461479999997,8.2929105,2.5177197209999997,1.77705225,0.539673882,7.136958,3.3284192219999995,0.9220499999999999,-0.0042110950000000015,2.378986,1.1094730739999998,8.2929105,2.5177197209999997
12,4.761894,0.96175169375,0.28723424999999997,0.06726725149999999,3.5260325000000003,1.421842656,0.12114849999999999,0.026595547500000004,3.174596,0.64130300625,2.1156195,0.853393416,5.6416520000000006,2.275236072,11.111086,2.2443577062499998,2.380947,0.4810786625,8.462478,3.4128541079999994,1.069522,0.0800106075,2.8208260000000003,1.137618036,11.111086,2.2443577062499998
13,3.179052,0.8645027577500001,0.29521275,0.038764706499999996,2.98677875,1.322617322,0.30882350000000003,0.02729529,2.119368,0.57645671025,1.7920672500000001,0.7938381295,4.778846,2.1164554515,7.417788000000001,2.01741617825,1.589526,0.43243368649999997,7.1682690000000004,3.1746831772499995,1.3314605,0.4667282475,2.389423,1.05822772575,7.417788000000001,2.01741617825
14,2.51979,0.8605040662500001,0.30205125,0.0889301345,2.1855949999999997,1.182352938,0.3718485,0.0013998799999999996,1.67986,0.57379035375,1.311357,0.7096511054999999,3.496952,1.8920040435,5.87951,2.00808477375,1.259895,0.43043349749999993,5.245428,2.8380060652499997,1.300562,0.387419555,1.748476,0.94600202175,5.87951,2.00808477375
15,2.8593690000000005,0.83555996075,0.68617125,0.068407887,1.55092125,0.96015816,0.31652700000000006,0.0405931625,1.9062459999999999,0.55715744325,0.93055275,0.57628926,2.481474,1.53644742,6.671861,1.9498748472499998,1.4296845000000002,0.4179561845,3.722211,2.3046711299999996,0.7478935,0.10106588500000001,1.240737,0.76822371,6.671861,1.9498748472499998
16,2.4395775000000004,0.82377253425,0.54825225,-0.006840847999999999,1.54652375,0.871924326,0.4362745,-0.0041994425,1.626385,0.54929750175,0.9279142499999999,0.5233310984999999,2.474438,1.3952554245,5.6923475,1.9223675377499998,1.2197887500000002,0.41205998549999995,3.7116569999999998,2.09288313675,0.6741575,0.010527540000000002,1.237219,0.69762771225,5.6923475,1.9223675377499998
17,3.2092634999999996,0.9736452225,1.14095775,0.18926188,2.68234,1.214011422,0.9152660000000001,0.2134637275,2.139509,0.6492336974999999,1.609404,0.7286526044999999,4.2917440000000004,1.9426640265,7.488281499999999,2.2721126175,1.6046317499999998,0.487027935,6.437616,2.9139960397499998,1.0379215,0.09685498749999999,2.1458720000000002,0.97133201325,7.488281499999999,2.2721126175
18,3.7646295,1.0775240672500002,1.2367027499999999,0.2462678595,3.1449350000000003,1.3136764159999998,0.6064425,0.0965836225,2.509753,0.7185008647500001,1.886961,0.788471776,5.031896,2.102148192,8.7841355,2.51452579675,1.88231475,0.5389892635,7.547844,3.153222288,0.8785109999999999,0.02526657,2.515948,1.051074096,8.7841355,2.51452579675
19,3.5764199999999997,1.0131128885,0.9027367499999999,0.15847776749999998,3.27025625,1.23760832,0.420168,0.052490957500000004,2.38428,0.6755510235,1.9621537500000001,0.74281552,5.23241,1.98042384,8.34498,2.3642149354999997,1.7882099999999999,0.506770091,7.848615000000001,2.9706357599999995,0.6200845,0.036496025,2.616205,0.99021192,8.34498,2.3642149354999997
20,3.344841,1.1473043755,1.0634497499999997,0.2200453995,3.2967874999999998,1.4281451080000003,0.4495795,0.025195865,2.229894,0.7650308805000001,1.9780725000000001,0.8571761629999999,5.27486,2.285321271,7.804629,2.6773661364999994,1.6724205,0.573894133,7.9122900000000005,3.4279819064999995,0.667837,0.08492342,2.63743,1.1426606355,7.804629,2.6773661364999994
21,2.7053685,1.1368838305,1.2241642499999998,0.371682319,2.6983175,1.333902752,0.2920165,0.0111980525,1.803579,0.7580823854999998,1.6189905,0.800611672,4.317308000000001,2.134514424,6.3125265,2.6530486015,1.35268425,0.568681663,6.475962,3.201771636,0.5786519999999999,0.058253217499999996,2.1586540000000003,1.067257212,6.3125265,2.6530486015
22,2.462001,0.998693652,1.10220375,0.114012552,2.1621425,0.9308441999999999,0.3508405,0.18196919250000002,1.641334,0.665936172,1.2972855,0.55869495,3.459428,1.4895391500000001,5.744669,2.330565996,1.2310005,0.4995574319999999,5.189142,2.2343087249999996,0.428371,0.026670202500000004,1.729714,0.7447695750000001,5.744669,2.330565996
23,1.7395799999999997,0.8736595597500001,0.5277345,0.0855097105,1.5374349999999999,0.892736546,0.28291350000000004,-0.0027995625,1.15972,0.58256253225,0.922461,0.5358226435,2.459896,1.4285591895,4.05902,2.03878462425,0.8697899999999998,0.4370140185,3.689844,2.1428387842499994,0.3124995,0.06597349250000001,1.229948,0.71427959475,4.05902,2.03878462425
24,1.4645265000000003,0.71705145325,0.51177825,0.07068797199999999,1.284445,0.855508706,0.36904750000000003,0.01749692,0.976351,0.47813511075,0.770667,0.5134784035000001,2.0551120000000003,1.3689871095,3.4172285000000002,1.67332167475,0.7322632500000001,0.3586769395,3.082668,2.0534806642499994,0.245084,0.02877575,1.0275560000000001,0.68449355475,3.4172285000000002,1.67332167475
25,1.159368,0.67105879525,0.412614,0.029643180499999994,1.17905625,0.8004005359999999,0.112045,0.0363939175,0.7729119999999999,0.44746687274999997,0.7074337500000001,0.480402346,1.88649,1.2808028819999997,2.705192,1.5659925407499997,0.579684,0.33567091149999995,2.8297350000000003,1.9212043229999995,0.0983145,0.02035356,0.943245,0.6404014409999998,2.705192,1.5659925407499997
26,1.1198955000000002,0.6750580795,0.2883735,0.26451002199999996,1.01884875,0.6824140700000001,0.10574249999999999,0.0027993650000000003,0.746597,0.4501336245,0.61130925,0.4095865825,1.6301579999999998,1.0920006525000001,2.6130895,1.5753253284999997,0.5599477500000001,0.337671397,2.445237,1.63800097875,0.0624995,0.0210556725,0.8150789999999999,0.5460003262500001,2.6130895,1.5753253284999997
27,1.063368,0.58549177625,0.17439300000000002,0.09349089749999999,1.0584262500000001,0.709822178,0.1092435,0.014697555000000001,0.708912,0.39041016374999993,0.63505575,0.42603699549999996,1.693482,1.1358591735,2.481192,1.36631210375,0.531684,0.2928693575,2.540223,1.7037887602499997,0.0625,0.019651645,0.846741,0.56792958675,2.481192,1.36631210375
28,1.0041060000000002,0.62506495175,0.18921,0.044465215499999995,1.02867,0.636245324,0.10154,0.009798172500000002,0.669404,0.41679784425000005,0.617202,0.3818759889999999,1.645872,1.018121313,2.342914,1.4586606402500002,0.5020530000000001,0.3126642905,2.468808,1.5271819694999995,0.054073,-0.0014038300000000004,0.822936,0.5090606565,2.342914,1.4586606402500002
29,1.2210525,0.7329442662500001,0.242781,0.0216625865,1.1318587500000001,0.8424651299999999,0.1127455,0.015397495,0.8140350000000001,0.48873255375,0.6791152500000001,0.5056496175,1.8109739999999999,1.3481147475,2.8491225,1.71040937375,0.61052625,0.36662669749999993,2.7164610000000002,2.0221721212499997,0.042837,0.00491301,0.9054869999999999,0.67405737375,2.8491225,1.71040937375
30,1.510632,0.72494569775,0.23480249999999997,0.063847124,1.1884375,0.832205244,0.1106435,0.02729529,1.007088,0.48339905024999996,0.7130625,0.499491609,1.9015,1.331696853,3.5248079999999997,1.6917437982499999,0.755316,0.36262572649999997,2.85225,1.9975452794999997,0.33286499999999997,0.043514384999999996,0.95075,0.6658484265,3.5248079999999997,1.6917437982499999
31,2.5487355000000003,0.74599425025,0.246201,0.038764113499999996,2.0654025,1.025820146,0.313726,0.0209964225,1.699157,0.49743437775,1.2392414999999999,0.6156997435,3.304644,1.6415198895,5.9470495,1.7408630057499999,1.2743677500000001,0.3731544415,4.9569659999999995,2.4622798342499994,0.391854,0.0442163,1.652322,0.82075994475,5.9470495,1.7408630057499999
32,3.4369470000000004,0.9183902530000001,0.318009,-2.965000000000606e-07,3.2270175,1.104672426,0.3410365,0.0853853725,2.2912980000000003,0.6123892830000001,1.9362104999999998,0.6630270734999999,5.163228,1.7676994995,8.019543,2.143168819,1.7184735000000002,0.45938879799999993,7.744841999999999,2.65154924925,0.408708,0.07299205000000002,2.581614,0.88384974975,8.019543,2.143168819
33,2.493474,0.9448067495,0.2883735,-0.015962077499999998,3.2871125,1.3677595360000003,0.17437,0.0776868225,1.6623160000000001,0.6300039945,1.9722674999999998,0.820932596,5.25938,2.188692132,5.818105999999999,2.2048147384999996,1.246737,0.47260261699999995,7.889069999999999,3.283038198,0.56882,0.02035356,2.62969,1.094346066,5.818105999999999,2.2048147384999996
34,3.7987364999999995,1.13151647925,0.37841925,0.026223052999999996,3.16428125,1.2529979019999997,0.18627449999999998,0.031494535,2.532491,0.7545033967499999,1.89856875,0.7520523845,5.062849999999999,2.0050502865,8.863718500000001,2.64052327275,1.8993682499999998,0.5659968555,7.594275,3.0075754297499993,1.136236,0.04562013,2.5314249999999996,1.00252514325,8.863718500000001,2.64052327275
35,2.5830525,1.0355306935,0.6770512499999999,0.12313437449999999,3.16868,1.364974858,0.19958,0.042692982500000004,1.722035,0.6904993785,1.9012079999999998,0.8192612255,5.069888000000001,2.1842360835,6.027122499999999,2.4165294504999997,1.29152625,0.517983721,7.604831999999999,3.2763541252499997,0.8490165000000001,0.024564655,2.5349440000000003,1.09211804175,6.027122499999999,2.4165294504999997
36,2.4869475000000003,0.8526104145000001,0.598404,0.08322962549999999,3.17249,1.348998898,0.410364,0.011897992500000001,1.657965,0.5685268095,1.9034939999999998,0.8096724155,5.075984,2.1586713135,5.8028775,1.9896640334999998,1.2434737500000002,0.426485007,7.613975999999999,3.23800697025,0.42064599999999996,0.040005205,2.537992,1.07933565675,5.8028775,1.9896640334999998
37,2.6645250000000003,0.80514418,0.977964,-0.0239426715,2.4506024999999996,1.18000792,0.48599500000000007,0.097983305,1.7763499999999999,0.5368759799999999,1.4703615,0.7082436200000001,3.9209639999999997,1.88825154,6.217225,1.8788961399999997,1.3322625000000001,0.40274188,5.881446,2.8323773099999996,0.735955,0.029477665,1.9604819999999998,0.94412577,6.217225,1.8788961399999997
38,1.9843140000000001,0.7855674257499999,0.25303950000000003,0.0091212295,1.8330787499999999,0.9935747899999999,0.4089635,0.0391932825,1.322876,0.5238220582499999,1.09984725,0.5963460024999999,2.932926,1.5899207925,4.630066,1.8332115422499997,0.9921570000000001,0.39294937449999995,4.399389,2.3848811887499997,0.8911509999999999,0.034390674999999996,1.466463,0.79496039625,4.630066,1.8332115422499997
39,1.5290519999999999,0.68947672325,0.5334345,0.058146615,1.7165525000000001,0.8399733939999999,0.291316,0.0258956075,1.019368,0.45974808074999995,1.0299315,0.5041540714999999,2.746484,1.3441274655,3.567788,1.6089728847499996,0.7645259999999999,0.3448837595,4.119726,2.0161911982499996,1.0821625,0.010527737500000002,1.373242,0.67206373275,3.567788,1.6089728847499996
40,2.4028409999999996,0.748730977,0.72264375,0.050165724499999995,1.7830975,0.833524718,0.317927,0.05809028,1.601894,0.499259247,1.0698585,0.5002835604999999,2.852956,1.3338082784999998,5.606629000000001,1.747249471,1.2014204999999998,0.374523382,4.279434,2.00071241775,0.730337,0.0498310275,1.426478,0.6669041392499999,5.606629000000001,1.747249471
41,3.286947,1.023743267,0.40577475,0.057006275999999995,2.709605,1.217674926,0.3571425,0.079786445,2.1912979999999997,0.682639437,1.6257629999999998,0.7308514485,4.335368,1.9485263744999999,7.669543,2.389022141,1.6434735,0.512087522,6.503051999999999,2.9227895617499997,0.8321630000000001,0.007018557500000001,2.167684,0.9742631872499999,7.669543,2.389022141
42,3.4513695,1.1657223035,0.40007550000000003,0.1071720005,3.5831962499999994,1.401763038,0.3067225,0.0468918325,2.300913,0.7773120885,2.14991775,0.8413415804999999,5.733114,2.2431046185000003,8.0531955,2.7203464804999995,1.72568475,0.5831069809999999,8.599671,3.3646569277499996,0.735955,0.0350923925,2.866557,1.1215523092500002,8.0531955,2.7203464804999995
43,3.1131585000000004,1.0276376345,0.7591185,0.08322932899999999,3.82065125,1.3910639860000003,0.44958,0.041992845,2.0754390000000003,0.6852362295,2.29239075,0.8349199835,6.113042,2.2259839694999997,7.2640365000000005,2.3981100934999997,1.5565792500000002,0.514035527,9.169563,3.33897595425,0.838483,0.183883955,3.056521,1.1129919847499998,7.2640365000000005,2.3981100934999997
44,3.009366,1.0301627495,0.62462025,0.068407887,3.45127875,1.423015412,0.33753550000000004,0.12877809750000002,2.006244,0.6869199945,2.0707672500000003,0.854097307,5.522046,2.277112719,7.021854,2.4040027384999996,1.504683,0.515298617,8.283069000000001,3.4156690784999997,0.469101,0.112997255,2.761023,1.1385563595,7.021854,2.4040027384999996
45,3.026421,1.09731124775,0.51975675,0.0535861485,2.604215,1.309132604,0.303221,-0.009098430000000001,2.017614,0.73169510025,1.562529,0.7857445689999999,4.166744,2.0948771729999995,7.061649,2.5607014482499997,1.5132105,0.5488870265,6.250116,3.1423157594999997,0.4880615,0.052638687499999996,2.083372,1.0474385864999998,7.061649,2.5607014482499997
46,1.7725244999999998,0.83429740325,0.50721825,0.0661275055,2.17240375,1.065099568,0.2731095,0.0328946125,1.181683,0.5563155607500001,1.3034422499999998,0.639275348,3.475846,1.704374916,4.1358905,1.9469285247499997,0.8862622499999999,0.4173246395,5.213768999999999,2.5565623739999994,0.3539325,0.04772528250000001,1.737923,0.852187458,4.1358905,1.9469285247499997
47,1.3409475,0.68947672325,0.4570665,0.046745597,1.5808224999999998,1.027578786,0.318628,0.041992845,0.8939649999999999,0.45974808075,0.9484935,0.6167552834999999,2.529316,1.6443340695,3.1288774999999998,1.60897288475,0.67047375,0.34488375950000005,3.793974,2.46650110425,0.193118,0.012633285000000001,1.264658,0.82216703475,3.1288774999999998,1.60897288475
48,1.1369475,0.67105879525,0.44908799999999993,0.06954792950000001,1.2995425,0.9443284239999998,0.23389349999999998,0.051091472500000006,0.757965,0.44746687275,0.7797255000000001,0.5667882139999999,2.079268,1.5111166379999998,2.6528775,1.56599254075,0.56847375,0.3356709115,3.1189020000000003,2.2666749569999998,0.13132,0.014738635000000002,1.039634,0.7555583189999999,2.6528775,1.56599254075
49,1.147578,0.72631376475,0.26785725,0.033063604499999996,1.1186675000000001,0.790727028,0.177171,0.0244957275,0.765052,0.48431128724999994,0.6712005000000001,0.474596283,1.7898680000000002,1.265323311,2.677682,1.6949363392499999,0.573789,0.3633100485,2.6848020000000004,1.8979849664999997,0.0646065,0.0049128125,0.8949340000000001,0.6326616555,2.677682,1.6949363392499999
50,1.1041064999999999,0.6500084644999999,0.17553225,0.046745300499999996,0.99056,0.661161696,0.18907549999999998,0.0342940975,0.736071,0.4334303595,0.594336,0.396830856,1.584896,1.057992552,2.5762485,1.5168691834999999,0.5520532499999999,0.325141307,2.377344,1.586988828,0.06952250000000001,0.012633285000000001,0.792448,0.528996276,2.5762485,1.5168691834999999
51,0.9475785000000001,0.605278364,0.18579,-0.015961781,0.96828,0.625545778,0.1281515,0.0209964225,0.631719,0.40360400399999996,0.580968,0.3754540955,1.549248,1.0009998735,2.2110165,1.4124863719999998,0.47378925000000005,0.302766824,2.323872,1.5014998102499997,0.046348,-0.016142465,0.774624,0.50049993675,2.2110165,1.4124863719999998
52,1.0186305,0.5802293417500001,0.205167,0.080949244,0.86934125,0.48323030599999994,0.121149,0.0286953675,0.6790870000000001,0.38690113425,0.52160475,0.2900360035,1.390946,0.7732663094999999,2.3768045,1.35403161025,0.50931525,0.2902370305,2.086419,1.15989946425,0.0519655,-0.0133352,0.695473,0.38663315474999993,2.3768045,1.35403161025
53,1.1092635,0.7236825474999999,0.239361,0.061567039000000004,1.04083625,0.769914314,0.1253505,0.00769855,0.7395090000000001,0.48255677249999995,0.6245017500000001,0.46210444149999996,1.6653379999999998,1.2320187555,2.5882815000000003,1.6887960924999998,0.55463175,0.36199388499999996,2.4980070000000003,1.8480281332499997,0.0891855,0.014739030000000002,0.8326689999999999,0.61600937775,2.5882815000000003,1.6887960924999998
54,1.7027370000000002,0.7671494977500001,0.24278175,-0.0376243675,1.1130975,0.8695798020000001,0.13935550000000002,0.0258956075,1.135158,0.5115408502500001,0.6678585,0.5219239095,1.7809560000000002,1.3915037115,3.973053,1.7902311982499999,0.8513685000000001,0.3837365265,2.671434,2.0872555672499997,0.40870800000000007,0.0028072649999999998,0.8904780000000001,0.69575185575,3.973053,1.7902311982499999
55,2.2185255,0.7355754835,0.25418025,-0.007981187,1.7937962500000002,1.136477134,0.31232499999999996,0.013297872499999999,1.479017,0.4904870685,1.07627775,0.6821163364999999,2.8700740000000002,1.8185934704999998,5.176559500000001,1.7165496205,1.10926275,0.36794286099999995,4.305111,2.7278902057499996,0.40449450000000003,0.048427395,1.4350370000000001,0.9092967352499999,5.176559500000001,1.7165496205
56,1.9579995,0.8131427485,0.32028899999999993,-0.023942967999999995,2.78772875,1.111414538,0.193978,0.042692785,1.3053329999999999,0.5422094835,1.6726372500000002,0.6670737054999999,4.460366,1.7784882434999998,4.5686655,1.8975617154999997,0.97899975,0.406742851,6.690549000000001,2.6677323652499996,0.3757025,0.0294774675,2.230183,0.8892441217499999,4.5686655,1.8975617154999997
57,1.8751575,0.90923285825,0.34308525,0.012541357,2.8271587499999997,1.2159167800000001,0.3235295,0.0377936,1.250105,0.60628306575,1.69629525,0.729796205,4.523454,1.9457129850000001,4.3753675,2.12179898975,0.93757875,0.4548081695,6.785181,2.9185694774999997,0.5632025,0.02386274,2.261727,0.9728564925000001,4.3753675,2.12179898975
58,3.9329475,1.05657983875,0.44794875,0.036484325000000005,2.8720099999999995,1.382269798,0.2072825,0.0048993825000000005,2.621965,0.70453510125,1.7232059999999998,0.8296416904999999,4.595216,2.2119114885,9.1768775,2.46565004125,1.96647375,0.5285127325,6.892823999999999,3.3178672327499994,0.7408710000000001,8.673617379884035e-19,2.297608,1.10595574425,9.1768775,2.46565004125
59,2.342106,0.95396414425,0.3989355,0.021662289999999997,2.8280374999999998,1.348559732,0.20027999999999999,0.042692785000000004,1.561404,0.6361102117499999,1.6968225000000001,0.8094088269999999,4.52486,2.1579685589999995,5.464913999999999,2.22618456775,1.171053,0.4771832454999999,6.7872900000000005,3.2369528384999997,0.919944,0.007720472500000001,2.26243,1.0789842794999998,5.464913999999999,2.22618456775
60,1.8422115000000001,0.8171420327500001,0.335106,0.031923562,2.71546625,1.380950324,0.55042,0.0377934025,1.2281410000000001,0.54487623525,1.62927975,0.8288497389999999,4.344746,2.209800063,4.2984935,1.9068945032499998,0.9211057500000001,0.40874333649999994,6.517119,3.3147000944999996,0.542837,0.0757995125,2.172373,1.1049000315,4.2984935,1.9068945032499998
61,2.5316850000000004,0.8446118459999999,1.11816075,0.0376243675,2.8341937500000003,1.4159793699999998,0.3095235,0.1091813575,1.68779,0.5631933060000001,1.70051625,0.8498742575,4.5347100000000005,2.2658536275,5.907265000000001,1.970998458,1.2658425000000002,0.42248403599999995,6.802065,3.398780441249999,0.916432,0.046322045,2.2673550000000002,1.13292681375,5.907265000000001,1.970998458
62,3.0120014999999998,0.8473479799999999,1.0543312500000002,0.342038842,2.0045725,1.045166668,0.337535,0.0685883925,2.0080009999999997,0.56501778,1.2027435,0.627311573,3.2073160000000005,1.6724782409999999,7.028003499999999,1.97738354,1.5060007499999999,0.42385268,4.810974,2.5087173614999996,0.8110955000000001,0.2210816975,1.6036580000000002,0.8362391204999999,7.028003499999999,1.97738354
63,1.8947369999999997,0.74083732525,0.5254552499999999,0.139095859,1.19547375,0.856681462,0.468487,0.06018990250000001,1.263158,0.49399570275000004,0.71728425,0.5141822945,1.9127580000000002,1.3708637565,4.421053,1.7288287307499999,0.9473684999999998,0.37057489149999995,2.869137,2.0562956347499997,0.9108145000000001,0.041409035000000004,0.9563790000000001,0.68543187825,4.421053,1.7288287307499999
64,1.8041055,0.6908447902500001,0.51861675,0.0193819085,1.73120875,0.772259332,0.5448175,0.0174971175,1.202737,0.46066031775000005,1.0387252500000002,0.46351192699999993,2.7699339999999997,1.235771259,4.2095795,1.6121654257499998,0.90205275,0.3455680815,4.154901000000001,1.8536568884999998,1.1601124999999999,0.36566177,1.3849669999999998,0.6178856295,4.2095795,1.6121654257499998
65,2.3764215,0.897340515,1.3221885000000002,-0.027363391999999997,2.4289099999999997,1.11815665,0.5238090000000001,0.026595547500000004,1.584281,0.598353165,1.4573459999999998,0.6711203375,3.8862560000000004,1.7892769875,5.5449835,2.094046845,1.18821075,0.44885948999999997,5.829383999999999,2.6839154812499997,1.0400285,0.3347808675,1.9431280000000002,0.89463849375,5.5449835,2.094046845
66,3.3764205,1.0722622255,1.3427055,0.098051364,2.95482375,1.216649876,0.44677849999999997,0.006298867499999999,2.250947,0.7149922304999999,1.77289425,0.7302362109999998,4.727718,1.9468860869999998,7.8783145,2.5022466865,1.68821025,0.5363572329999999,7.091577,2.9203291304999994,0.8033705000000001,0.0870289675,2.363859,0.9734430434999999,7.8783145,2.5022466865
67,2.8066319999999996,1.0775240672500002,1.3620825,-0.023942374999999995,2.98545875,1.256515676,0.6267515000000001,0.08608531250000001,1.8710879999999999,0.71850086475,1.79127525,0.7541637609999999,4.776733999999999,2.0106794370000003,6.548808,2.5145257967499997,1.4033159999999998,0.5389892635,7.165101,3.0160191554999995,0.608848,0.010527540000000002,2.3883669999999997,1.0053397185000001,6.548808,2.5145257967499997
68,2.7961065,1.03952997775,1.1865510000000001,0.018241866,2.85251375,1.414807602,0.5805319999999999,0.09378406,1.8640709999999998,0.6931661302500001,1.71150825,0.8491709595,4.564022,2.2639785615,6.524248500000001,2.4258622382499997,1.39805325,0.5199842065,6.846033,3.3959678422499997,0.619382,0.0007017175000000007,2.282011,1.13198928075,6.524248500000001,2.4258622382499997
69,2.304105,1.1197284600000001,0.803571,0.015961780999999998,2.2533125,1.2308662080000001,0.35224099999999997,0.05529052,1.53607,0.74664306,1.3519875000000001,0.738768888,3.6052999999999997,1.9696350959999998,5.376245,2.6130145799999998,1.1520525,0.5601003600000001,5.4079500000000005,2.9544526439999994,0.5779495,0.034390675,1.8026499999999999,0.9848175479999999,5.376245,2.6130145799999998
